VARIABLES ="X","Y","Z","Head","Vx","Vy","Vz","Vsum"
ZONE I=45, J=30, K=20, DATAPACKING=POINT
0.136364 0.034483 0.000000 1.434254 0.057398 0.026382 0.046470 0.078422
0.159091 0.034483 0.000000 1.431496 -0.046739 0.026382 0.036851 0.065104
0.181818 0.034483 0.000000 1.483805 -0.132229 0.026382 -0.022895 0.136765
0.204545 0.034483 0.000000 1.574023 -0.177232 0.026382 -0.117603 0.214331
0.227273 0.034483 0.000000 1.675202 -0.169857 0.026382 -0.223491 0.281950
0.250000 0.034483 0.000000 1.757224 -0.111072 0.026382 -0.313979 0.334090
0.272727 0.034483 0.000000 1.794197 -0.014471 0.026382 -0.366199 0.367433
0.295455 0.034483 0.000000 1.770819 0.097045 0.026382 -0.366589 0.380133
0.318182 0.034483 0.000000 1.686152 0.196869 0.026382 -0.314217 0.371733
0.340909 0.034483 0.000000 1.553884 0.261192 0.026382 -0.221013 0.343168
0.363636 0.034483 0.000000 1.399023 0.274827 0.026382 -0.108854 0.296774
0.386364 0.034483 0.000000 1.251807 0.234919 0.026382 -0.004219 0.236433
0.409091 0.034483 0.000000 1.140352 0.151641 0.026382 0.068287 0.168387
0.431818 0.034483 0.000000 1.083813 0.045708 0.026382 0.091946 0.106016
0.454545 0.034483 0.000000 1.087738 -0.056701 0.026382 0.062010 0.088070
0.477273 0.034483 0.000000 1.142751 -0.130340 0.026382 -0.013139 0.133631
0.500000 0.034483 0.000000 1.226894 -0.157080 0.026382 -0.114049 0.195901
0.522727 0.034483 0.000000 1.311036 -0.130340 0.026382 -0.214959 0.252769
0.545455 0.034483 0.000000 1.366050 -0.056701 0.026382 -0.290109 0.296773
0.568182 0.034483 0.000000 1.369974 0.045708 0.026382 -0.320045 0.324367
0.590909 0.034483 0.000000 1.313436 0.151641 0.026382 -0.296386 0.333970
0.613636 0.034483 0.000000 1.201981 0.234918 0.026382 -0.223880 0.325584
0.636364 0.034483 0.000000 1.054765 0.274827 0.026382 -0.119245 0.300741
0.659091 0.034483 0.000000 0.899903 0.261192 0.026382 -0.007086 0.262617
0.681818 0.034483 0.000000 0.767636 0.196869 0.026382 0.086118 0.216494
0.704545 0.034483 0.000000 0.682968 0.097045 0.026382 0.138490 0.171153
0.727273 0.034483 0.000000 0.659590 -0.014471 0.026382 0.138100 0.141341
0.750000 0.034483 0.000000 0.696564 -0.111072 0.026382 0.085880 0.142858
0.772727 0.034483 0.000000 0.778586 -0.169857 0.026382 -0.004608 0.171956
0.795455 0.034483 0.000000 0.879764 -0.177232 0.026382 -0.110495 0.210515
0.818182 0.034483 0.000000 0.969982 -0.132229 0.026382 -0.205203 0.245538
0.840909 0.034483 0.000000 1.022292 -0.046739 0.026382 -0.264949 0.270331
0.863636 0.034483 0.000000 1.019533 0.057398 0.026382 -0.274569 0.281742
0.886364 0.034483 0.000000 0.958554 0.153745 0.026382 -0.231227 0.278926
0.909091 0.034483 0.000000 0.851001 0.217740 0.026382 -0.145117 0.262994
0.931818 0.034483 0.000000 0.720486 0.232707 0.026382 -0.036965 0.237097
0.954545 0.034483 0.000000 0.596823 0.193943 0.026382 0.067036 0.206891
0.977273 0.034483 0.000000 0.508748 0.109875 0.026382 0.141634 0.181187
1.000000 0.034483 0.000000 0.476894 0.000000 0.026382 0.168694 0.170745
0.000000 0.051724 0.000000 1.949023 0.000000 0.038024 -0.382783 0.384667
0.022727 0.051724 0.000000 1.917169 0.109875 0.038024 -0.355723 0.374243
0.045455 0.051724 0.000000 1.829094 0.193943 0.038024 -0.281125 0.343644
0.068182 0.051724 0.000000 1.705432 0.232707 0.038024 -0.177124 0.294909
0.090909 0.051724 0.000000 1.574916 0.217740 0.038024 -0.068972 0.231547
0.113636 0.051724 0.000000 1.467363 0.153746 0.038024 0.017138 0.159302
0.136364 0.051724 0.000000 1.406384 0.057398 0.038024 0.060479 0.091641
0.159091 0.051724 0.000000 1.403625 -0.046739 0.038024 0.050860 0.078849
0.181818 0.051724 0.000000 1.455935 -0.132229 0.038024 -0.008886 0.137874
0.204545 0.051724 0.000000 1.546153 -0.177232 0.038024 -0.103594 0.208779
0.227273 0.051724 0.000000 1.647331 -0.169857 0.038024 -0.209481 0.272360
0.250000 0.051724 0.000000 1.729353 -0.111072 0.038024 -0.299970 0.322125
0.272727 0.051724 0.000000 1.766327 -0.014471 0.038024 -0.352190 0.354532
0.295455 0.051724 0.000000 1.742949 0.097045 0.038024 -0.352580 0.367663
0.318182 0.051724 0.000000 1.658281 0.196869 0.038024 -0.300207 0.361009
0.340909 0.051724 0.000000 1.526014 0.261192 0.038024 -0.207003 0.335436
0.363636 0.051724 0.000000 1.371152 0.274827 0.038024 -0.094845 0.293208
0.386364 0.051724 0.000000 1.223936 0.234919 0.038024 0.009791 0.238177
0.409091 0.051724 0.000000 1.112482 0.151641 0.038024 0.082297 0.176674
0.431818 0.051724 0.000000 1.055943 0.045708 0.038024 0.105955 0.121497
0.454545 0.051724 0.000000 1.059867 -0.056701 0.038024 0.076019 0.102175
0.477273 0.051724 0.000000 1.114881 -0.130340 0.038024 0.000870 0.135776
0.500000 0.051724 0.000000 1.199023 -0.157080 0.038024 -0.100040 0.190073
0.522727 0.051724 0.000000 1.283166 -0.130340 0.038024 -0.200950 0.242519
0.545455 0.051724 0.000000 1.338179 -0.056701 0.038024 -0.276099 0.284415
0.568182 0.051724 0.000000 1.342104 0.045708 0.038024 -0.306035 0.311757
0.590909 0.051724 0.000000 1.285565 0.151641 0.038024 -0.282377 0.322765
0.613636 0.051724 0.000000 1.174111 0.234918 0.038024 -0.209871 0.317298
0.636364 0.051724 0.000000 1.026895 0.274827 0.038024 -0.105235 0.296733
0.659091 0.051724 0.000000 0.872033 0.261192 0.038024 0.006923 0.264036
0.681818 0.051724 0.000000 0.739766 0.196869 0.038024 0.100127 0.224118
0.704545 0.051724 0.000000 0.655098 0.097045 0.038024 0.152500 0.184715
0.727273 0.051724 0.000000 0.631720 -0.014471 0.038024 0.152110 0.157457
0.750000 0.051724 0.000000 0.668693 -0.111072 0.038024 0.099890 0.154145
0.772727 0.051724 0.000000 0.750715 -0.169857 0.038024 0.009401 0.174315
0.795455 0.051724 0.000000 0.851894 -0.177232 0.038024 -0.096486 0.205345
0.818182 0.051724 0.000000 0.942112 -0.132229 0.038024 -0.191194 0.235553
0.840909 0.051724 0.000000 0.994421 -0.046739 0.038024 -0.250940 0.258072
0.863636 0.051724 0.000000 0.991663 0.057398 0.038024 -0.260559 0.269502
0.886364 0.051724 0.000000 0.930684 0.153745 0.038024 -0.217218 0.268826
0.909091 0.051724 0.000000 0.823131 0.217740 0.038024 -0.131108 0.256994
0.931818 0.051724 0.000000 0.692615 0.232707 0.038024 -0.022956 0.236908
0.954545 0.051724 0.000000 0.568952 0.193943 0.038024 0.081045 0.213608
0.977273 0.051724 0.000000 0.480878 0.109875 0.038024 0.155643 0.194276
1.000000 0.051724 0.000000 0.449023 0.000000 0.038024 0.182703 0.186618
0.000000 0.068966 0.000000 1.911847 0.000000 0.047888 -0.364096 0.367232
0.022727 0.068966 0.000000 1.879992 0.109875 0.047888 -0.337036 0.357714
0.045455 0.068966 0.000000 1.791918 0.193943 0.047888 -0.262438 0.329820
0.068182 0.068966 0.000000 1.668255 0.232707 0.047888 -0.158437 0.285566
